Stats on top 100 results,,,,,,,,,,
keyword,count,average confidence,max confidence,Hits / 1430172,average confidence of top 10%,meaning,relevant,relative count,relative hits,sample weight
05.13.04,1,0.108868846,0.108868846,1208,0.5108245575,"Crossed branches, Caesar’s crown",,0.01,0.0008446537,
16.03.17,1,0.1075,0.1075,345,0.5108245575,Magnifying glasses with handle,,0.01,0.0002412297,
03.11.03,1,0.09943,0.09943,414,0.5108245575,Serpent(s) and staff (symbol of medicine),,0.01,0.0002894757,
11.03.02,1,0.1082067424,0.1082067424,1186,0.5108245575,"Glasses with or without stems, without handles",,0.01,0.0008292709,
03.07.03,1,0.09354,0.09354,953,0.5108245575,"Cocks, hens, chickens",,0.01,0.0006663534,
22.05.10,1,0.1271,0.1271,359,0.5108245575,Sculptures representing human beings,,0.01,0.0002510188,
05.03.02,1,0.1286,0.1286,229,0.5108245575,Oak leaves,,0.01,0.0001601206,
24.17.20,1,0.1587,0.1587,1400,0.5108245575,Check sign,,0.01,0.0009789032,
09.01.08,1,0.1084,0.1084,468,0.5108245575,Stitches,,0.01,0.0003272334,
05.03.06,1,0.2554,0.2554,764,0.5108245575,"Trefoils, and trefoils represented as symbols or appearing on playing cards.",,0.01,0.0005342015,
,,,,,,,,0,0,
Pepsi Heart,,,,,,,,0,0,
02.09.01,52,0.0549244238,0.1937,6317,0.105335,Hearts,1,0.52,0.0044169512,
27.05.21,8,0.04495625,0.08311,29138,0.105335,One letter,,0.08,0.0203737732,
05.03.13,5,0.077832,0.1937,8293,0.105335,Stylized leaves,,0.05,0.0057986032,
05.03.14,4,0.085275,0.1937,4980,0.105335,One leaf,,0.04,0.0034820987,
26.03.23,4,0.0628325,0.08311,5405,0.105335,Lines or bands forming an angle,,0.04,0.0037792657,
29.01.01,4,0.0576325075,0.1006,28169,0.105335,"Red, pink, orange",,0.04,0.0196962323,
24.15.01,4,0.05721,0.07615,5839,0.105335,One arrow,,0.04,0.0040827257,
29.01.96,4,0.0602125,0.1006,11795,0.105335,Grey,,0.04,0.0082472598,
27.05.07,4,0.0585875013,0.0776200051,6854,0.105335,Letters surmounted by a sign of disproportionate size,,0.04,0.0047924306,
27.03.02,3,0.1003833333,0.1937,4114,0.105335,Letters or numerals representing a human being or a part of the human body,,0.03,0.0028765771,
29.01.04,3,0.0584633333,0.1006,30911,0.105335,Blue,,0.03,0.0216134843,
29.01.98,3,0.04151,0.04343,10164,0.105335,Orange,,0.03,0.0071068375,
26.11.12,3,0.03974,0.04343,14794,0.105335,Curved lines or bands (except A 26.11.13),,0.03,0.0103442103,
27.05.22,3,0.03975,0.05107,14566,0.105335,"Monograms formed of intertwined, overlapping or otherwise combined letters",,0.03,0.010184789,
25.05.94,3,0.0658066667,0.1006,13194,0.105335,"Backgrounds, in words or numerals, divided into two, vertically",,0.03,0.0092254638,
24.15.11,2,0.06037,0.06252,1181,0.105335,Arrows combined with any other figurative element (except A 24.15.13 and A 24.15.15),,0.02,0.0008257748,
05.03.11,2,0.12965,0.1937,3353,0.105335,Other leaves,,0.02,0.0023444733,
26.03.24,2,0.052325,0.07286,3078,0.105335,Triangles with dark surfaces or parts of surfaces,,0.02,0.0021521887,
26.11.99,2,0.03893,0.04343,5693,0.105335,Three lines,,0.02,0.0039806401,
02.01.95,2,0.039775,0.0438,2661,0.105335,Stylized men formed by curved lines,,0.02,0.0018606154,
26.03.99,2,0.05405,0.07631,453,0.105335,Triangles containing one or more lines or bands (specify the content),,0.02,0.0003167451,
29.01.02,2,0.04055,0.04264,9269,0.105335,"Yellow, gold",,0.02,0.0064810386,
29.01.03,2,0.06808,0.1006,16199,0.105335,Green,,0.02,0.0113266097,
29.01.05,2,0.05195,0.06126,2703,0.105335,Violet,,0.02,0.0018899825,
26.11.06,2,0.03988,0.04343,10867,0.105335,"Thick lines, bands",,0.02,0.0075983868,
26.11.01,2,0.05632,0.07631,16823,0.105335,One line or one band,,0.02,0.0117629208,
26.03.01,2,0.052325,0.07286,6715,0.105335,One triangle,,0.02,0.0046952395,
26.03.05,2,0.074585,0.07631,2011,0.105335,Triangles pointing downwards,,0.02,0.0014061246,
02.09.14,2,0.0504650002,0.05388,1731,0.105335,"Hands, cupped hands, fingers, fingernails, imprints of hands or of fingers, arms",,0.02,0.0012103439,
26.07.04,2,0.03452,0.03533,3930,0.105335,Circles or ellipses with lines (except 26.7.3.),,0.02,0.0027479212,
01.15.05,2,0.063515,0.08444,2531,0.105335,Flames,,0.02,0.0017697172,
27.99.16,2,0.03334,0.03402,4867,0.105335,Letter “P”,,0.02,0.0034030872,
27.99.12,2,0.043975,0.05107,3032,0.105335,Letter “L”,,0.02,0.0021200247,
27.99.19,2,0.0513,0.07081,7412,0.105335,Letter “S”,,0.02,0.0051825934,
03.11.12,2,0.044065,0.04783,413,0.105335,"Toads, frogs, tadpoles",,0.02,0.0002887765,
01.15.21,2,0.05245,0.05767,3665,0.105335,"Bubbles, frothy masses, speech bubbles",,0.02,0.0025626288,
27.99.04,2,0.043975,0.05107,4028,0.105335,Letter “D”,,0.02,0.0028164445,
27.99.02,2,0.057615,0.08311,5202,0.105335,Letter “B”,,0.02,0.0036373247,
27.99.22,2,0.033815,0.03633,3084,0.105335,Letter “V”,,0.02,0.002156384,
03.11.07,2,0.0398,0.04184,232,0.105335,"Snails, slugs",,0.02,0.0001622183,
24.17.25,2,0.04154,0.04783,4145,0.105335,"Other signs, notations or symbols, º (temp), #, bar codes",,0.02,0.0028982528,
24.17.20,2,0.03593,0.03821,1400,0.105335,Check sign,,0.02,0.0009789032,
02.05.27,1,0.06258,0.06258,582,0.105335,Shadows or silhouettes of children,,0.01,0.0004069441,
24.15.17,1,0.07615,0.07615,1112,0.105335,Arrows formed by an inscription,,0.01,0.0007775289,
24.15.15,1,0.03195,0.03195,598,0.105335,Arrows forming any other geometrical figure,,0.01,0.0004181315,
08.01.25,1,0.03827,0.03827,320,0.105335,"Other bakers' products, donuts, waffel, brezel",,0.01,0.0002237493,
26.04.09,1,0.09348,0.09348,12400,0.105335,"Several quadrilaterals juxtaposed, joined or intersecting",,0.01,0.0086702858,
26.04.01,1,0.03111,0.03111,22617,0.105335,Squares,,0.01,0.0158141818,
26.04.02,1,0.09348,0.09348,34538,0.105335,Rectangles,,0.01,0.0241495429,
26.04.05,1,0.03111,0.03111,45824,0.105335,One quadrilateral,,0.01,0.0320409014,
05.03.15,1,0.04806,0.04806,3833,0.105335,Two to four leaves,,0.01,0.0026800972,
25.03.03,1,0.07123,0.07123,3741,0.105335,Elongated surfaces with two short sides convex or concave,,0.01,0.0026157693,
24.13.02,1,0.1085,0.1085,311,0.105335,"Latin cross, tau cross",,0.01,0.0002174564,
04.01.05,1,0.07615,0.07615,191,0.105335,Heads of devils or horned personages,,0.01,0.0001335504,
27.99.23,1,0.03881,0.03881,2427,0.105335,Letter “W”,,0.01,0.0016969987,
26.03.04,1,0.07631,0.07631,3441,0.105335,"Several triangles, juxtaposed, joined or intersecting",,0.01,0.0024060043,
26.04.98,1,0.09348,0.09348,10870,0.105335,Quadrilaterals containing one or more rounded corners,,0.01,0.0076004844,
03.03.24,1,0.03241,0.03241,647,0.105335,Animals of Series III stylized,,0.01,0.0004523931,
26.11.25,1,0.04136,0.04136,3050,0.105335,Other lines or bands,,0.01,0.0021326106,
05.05.13,1,0.06342,0.06342,59,0.105335,Poppies,,0.01,4.12537792657107E-005,
10.03.10,1,0.05388,0.05388,751,0.105335,"Bags, suitcases, trunks, brief-cases",,0.01,0.0005251117,
09.01.07,1,0.04414,0.04414,716,0.105335,"Laces, braids, tapes, cords, ropes",,0.01,0.0005006391,
24.13.25,1,0.1085,0.1085,1116,0.105335,Other crosses,,0.01,0.0007803257,
26.04.22,1,0.03111,0.03111,30432,0.105335,Quadrilaterals containing other inscriptions,,0.01,0.0212785595,
24.17.15,1,0.05192,0.05192,375,0.105335,"Astronomical or astrological signs, signs of the zodiac, signs for masculine or feminine",,0.01,0.0002622062,
26.13.25,1,0.03846,0.03846,5182,0.105335,"Other geometrical figures, indefinable designs",,0.01,0.0036233404,
19.03.03,1,0.05726,0.05726,1594,0.105335,Small non-cylindrical or non-elliptical containers,,0.01,0.0011145513,
26.11.98,1,0.04264,0.04264,6782,0.105335,More than three lines,,0.01,0.004742087,
02.01.97,1,0.0403,0.0403,2297,0.105335,"Stylized heads, (un-)/happy faces",,0.01,0.0016061005,
26.07.20,1,0.03548,0.03548,3729,0.105335,Quadrilaterals with lines,,0.01,0.0026073787,
26.03.18,1,0.03179,0.03179,747,0.105335,Triangles containing one or more letters,,0.01,0.0005223148,
26.03.19,1,0.07631,0.07631,829,0.105335,Triangles with inscriptions projecting beyond one or more of the sides there of,,0.01,0.0005796506,
02.09.22,1,0.0359,0.0359,293,0.105335,,,0.01,0.0002048705,
26.11.02,1,0.04136,0.04136,10785,0.105335,Two lines or bands,,0.01,0.007541051,
02.01.23,1,0.0444,0.0444,4945,0.105335,Other stylized men,,0.01,0.0034576261,
02.05.06,1,0.06258,0.06258,434,0.105335,Babies,,0.01,0.00030346,
01.15.15,1,0.08311,0.08311,6098,0.105335,Drops,,0.01,0.0042638228,
26.03.06,1,0.03179,0.03179,1907,0.105335,Triangular figures with one or more convex or concave sides,,0.01,0.0013334061,
18.07.20,1,0.03533,0.03533,323,0.105335,Other road or railway traffic signs,,0.01,0.000225847,
02.09.19,1,0.07615,0.07615,794,0.105335,"Feet, toes, toenails, imprints of feet or of toes, legs",,0.01,0.000555178,
26.11.13,1,0.07631,0.07631,8210,0.105335,"Wavy lines or bands, zigzag lines or bands",,0.01,0.0057405683,
04.05.15,1,0.03464,0.03464,657,0.105335,"Other forms representing an unidentifiable animal, other fantastic beings having the appearance of animals",,0.01,0.0004593853,
07.15.09,1,0.03401,0.03401,126,0.105335,Tiles,,0.01,8.81012913132127E-005,
14.03.20,1,0.04312,0.04312,566,0.105335,Other small ironmongery articles,,0.01,0.0003957566,
26.07.03,1,0.03762,0.03762,882,0.105335,Circles or ellipses with one or more triangles and/or lines forming an angle,,0.01,0.000616709,
27.01.12,1,0.06031,0.06031,4352,0.105335,Letters or numerals forming a figure in the shape of an arc of a circle,,0.01,0.0030429906,
01.17.14,1,0.03525,0.03525,37,0.105335,Urban plans,,0.01,0.000025871,
01.17.11,1,0.09597,0.09597,359,0.105335,Isolated countries,,0.01,0.0002510188,
26.01.03,1,0.03365,0.03365,30880,0.105335,One circle,,0.01,0.0215918085,
25.03.05,1,0.03236,0.03236,456,0.105335,Elongated surfaces with one short side convex or concave,,0.01,0.0003188428,
04.05.03,1,0.05316,0.05316,696,0.105335,"Personified geometrical figures or solids, combinations of geometrical figures or solids representing a personage",,0.01,0.0004866548,
04.05.05,1,0.04629,0.04629,1373,0.105335,"Other unidentifiable personifications, other fantastic beings of human appearance, genies, snowmen, scarecrows and ghosts",,0.01,0.0009600244,
03.07.21,1,0.03556,0.03556,1033,0.105335,"Other birds, woodpeckers",,0.01,0.0007222907,
25.05.99,1,0.1006,0.1006,14827,0.105335,"Backgrounds, in words or numerals, divided into two, three or four",,0.01,0.0103672845,
03.07.24,1,0.03556,0.03556,3535,0.105335,Birds stylized,,0.01,0.0024717307,
03.07.26,1,0.03556,0.03556,846,0.105335,Groups of birds or bats,,0.01,0.0005915372,
01.03.15,1,0.0403,0.0403,1653,0.105335,"Sun with rays constituted by rectilinear lines, sheaves of lines or bands",,0.01,0.001155805,
01.01.03,1,0.05865,0.05865,980,0.105335,Two stars,,0.01,0.0006852323,
03.05.15,1,0.03533,0.03533,294,0.105335,Kangaroos,,0.01,0.0002055697,
05.11.14,1,0.0362,0.0362,139,0.105335,"Cotton plants, cotton balls",,0.01,9.71911070836235E-005,
26.15.25,1,0.07421,0.07421,1123,0.105335,Other geometrical solids,,0.01,0.0007852202,
27.99.18,1,0.0313,0.0313,3851,0.105335,Letter “R”,,0.01,0.0026926831,
01.01.10,1,0.05865,0.05865,1417,0.105335,Stars with more than four points,,0.01,0.0009907899,
24.15.03,1,0.0403,0.0403,1696,0.105335,More than two arrows,,0.01,0.0011858713,
05.05.21,1,0.06342,0.06342,7200,0.105335,One flower,,0.01,0.0050343595,
03.03.01,1,0.03241,0.03241,1765,0.105335,"Horses, mules",,0.01,0.0012341173,
23.03.25,1,0.03337,0.03337,84,0.105335,Other ammunition or explosives,,0.01,5.87341942088084E-005,
26.04.24,1,0.09348,0.09348,18811,0.105335,Quadrilaterals with dark surfaces or parts of surfaces,,0.01,0.0131529634,
,,,,,,,,0,0,
Wolf head,,,,,,,,0,0,
03.01.16,13,0.0005104972,0.001631,2635,0.00113609,Heads of animals of Series I,1,0.13,0.0018424357,
27.05.21,7,0.0006513429,0.001551,29138,0.00113609,One letter,,0.07,0.0203737732,
03.01.08,6,0.0007144273,0.001631,2965,0.00113609,"Dogs, wolves, foxes",1,0.06,0.0020731772,
26.04.03,5,0.00055242,0.001551,5235,0.00113609,Rhombs or squares standing on one of the corners thereof,,0.05,0.0036603989,
03.01.24,5,0.00048658,0.001072,2555,0.00113609,Animals of Series I stylized,1,0.05,0.0017864984,
05.03.13,5,0.0002993,0.0004024,8293,0.00113609,Stylized leaves,,0.05,0.0057986032,
02.09.01,5,0.0003324,0.0004883,6317,0.00113609,Hearts,,0.05,0.0044169512,
26.01.03,5,0.0003915127,0.0005964636,30880,0.00113609,One circle,,0.05,0.0215918085,
02.01.01,5,0.0003131,0.0004015,3806,0.00113609,"Heads, busts",,0.05,0.0026612184,
03.01.01,5,0.00035102,0.0006935,1173,0.00113609,Lions,,0.05,0.0008201811,
29.01.04,4,0.000455375,0.0007424,30911,0.00113609,Blue,,0.04,0.0216134843,
02.03.01,4,0.000325875,0.0004561,1615,0.00113609,"Heads, busts",,0.04,0.0011292348,
02.09.23,4,0.0005692,0.001164,550,0.00113609,Skulls,,0.04,0.0003845691,
27.99.13,4,0.00060415,0.001483,6894,0.00113609,Letter “M”,,0.04,0.0048203992,
02.05.27,3,0.0004821,0.0007417,582,0.00113609,Shadows or silhouettes of children,,0.03,0.0004069441,
24.15.13,3,0.0003943667,0.000499,3643,0.00113609,"Arrows forming a circle, an arc of a circle or a ring",,0.03,0.0025472461,
26.04.05,3,0.0006846667,0.001551,45824,0.00113609,One quadrilateral,,0.03,0.0320409014,
26.04.18,3,0.0006846667,0.001551,12919,0.00113609,Quadrilaterals containing one or more letters,,0.03,0.0090331792,
26.04.24,3,0.0006846667,0.001551,18811,0.00113609,Quadrilaterals with dark surfaces or parts of surfaces,,0.03,0.0131529634,
02.07.23,3,0.0002273333,0.0002493,808,0.00113609,Groups stylized,,0.03,0.000564967,
02.05.03,3,0.0004821,0.0007417,660,0.00113609,Girls,,0.03,0.000461483,
02.01.24,3,0.0002381333,0.0002793,1966,0.00113609,Several men,,0.03,0.0013746598,
02.01.23,3,0.0002218,0.0002292,4945,0.00113609,Other stylized men,,0.03,0.0034576261,
01.15.05,3,0.0002395,0.000297,2531,0.00113609,Flames,,0.03,0.0017697172,
27.05.22,3,0.0004879333,0.0007463,14566,0.00113609,"Monograms formed of intertwined, overlapping or otherwise combined letters",,0.03,0.010184789,
01.01.09,3,0.0003471667,0.0005091,1308,0.00113609,Stars with four points,,0.03,0.0009145753,
27.99.19,3,0.0006120667,0.0008452,7412,0.00113609,Letter “S”,,0.03,0.0051825934,
05.05.20,3,0.0002974667,0.000453,7099,0.00113609,Stylized flowers,,0.03,0.0049637386,
05.05.21,3,0.0002974667,0.000453,7200,0.00113609,One flower,,0.03,0.0050343595,
03.01.25,2,0.00047865,0.0006935,697,0.00113609,Animals of Series I in costume,,0.02,0.000487354,
05.03.16,2,0.0003838,0.0004024,835,0.00113609,,,0.02,0.0005838459,
05.03.15,2,0.0002429,0.0002554,3833,0.00113609,Two to four leaves,,0.02,0.0026800972,
05.03.14,2,0.00024925,0.0002861001,4980,0.00113609,One leaf,,0.02,0.0034820987,
26.15.99,2,0.000246,0.0002554,5591,0.00113609,One sphere,,0.02,0.00390932,
26.13.25,2,0.00033585,0.0003453,5182,0.00113609,"Other geometrical figures, indefinable designs",,0.02,0.0036233404,
27.03.03,2,0.00022155,0.0002221,1891,0.00113609,Letters or numerals representing an animal or a part of an animal's body,,0.02,0.0013222186,
26.11.99,2,0.00036215,0.0004212,5693,0.00113609,Three lines,,0.02,0.0039806401,
02.07.25,2,0.0002264,0.0002493,252,0.00113609,Other groups or scenes,,0.02,0.0001762026,
24.09.03,2,0.0004655,0.0006935,905,0.00113609,Stylized or fanciful crowns,,0.02,0.000632791,
29.01.03,2,0.0002584,0.0002793,16199,0.00113609,Green,,0.02,0.0113266097,
26.11.06,2,0.00036215,0.0004212,10867,0.00113609,"Thick lines, bands",,0.02,0.0075983868,
02.09.18,2,0.00025455,0.0002898,317,0.00113609,Fists,,0.02,0.0002216517,
26.99.24,2,0.0003195,0.0004024,3530,0.00113609,Ellipses with dark surfaces or parts of surfaces,,0.02,0.0024682346,
29.01.99,2,0.00035815,0.000437,2807,0.00113609,Pink,,0.02,0.001962701,
29.01.98,2,0.00032105,0.0003628,10164,0.00113609,Orange,,0.02,0.0071068375,
26.01.18,2,0.00030485,0.0003722,9301,0.00113609,Circles containing one or more letters,,0.02,0.0065034136,
26.11.13,2,0.00036215,0.0004212,8210,0.00113609,"Wavy lines or bands, zigzag lines or bands",,0.02,0.0057405683,
02.01.05,2,0.00030335,0.0004008,403,0.00113609,"Men wearing a dinner jacket or a suit, smoking-suit",,0.02,0.0002817843,
25.05.99,2,0.0002912,0.0003031,14827,0.00113609,"Backgrounds, in words or numerals, divided into two, three or four",,0.02,0.0103672845,
29.01.02,2,0.0005897,0.0007424,9269,0.00113609,"Yellow, gold",,0.02,0.0064810386,
01.01.02,2,0.0002662,0.0003334,7465,0.00113609,One star,,0.02,0.0052196519,
27.99.16,2,0.00042215,0.000499,4867,0.00113609,Letter “P”,,0.02,0.0034030872,
26.99.03,2,0.0003195,0.0004024,15240,0.00113609,One ellipse,,0.02,0.0106560609,
03.01.04,2,0.0002974,0.0004036,792,0.00113609,Tigers or other large felines,,0.02,0.0005537795,
24.15.03,2,0.0003756,0.000499,1696,0.00113609,More than two arrows,,0.02,0.0011858713,
04.05.21,2,0.0004522,0.0006957,883,0.00113609,Masks or fanciful or unidentifiable heads,,0.02,0.0006174083,
27.05.07,2,0.00048105,0.0005091,6854,0.00113609,Letters surmounted by a sign of disproportionate size,,0.02,0.0047924306,
03.03.01,2,0.00027085,0.0003476,1765,0.00113609,"Horses, mules",,0.02,0.0012341173,
21.03.21,1,0.0003113,0.0003113,1445,0.00113609,Targets,,0.01,0.001010368,
24.15.17,1,0.0004319,0.0004319,1112,0.00113609,Arrows formed by an inscription,,0.01,0.0007775289,
02.03.16,1,0.0005091,0.0005091,1154,0.00113609,"Women in profile, women's silhouettes, women’s shadow",,0.01,0.000806896,
27.05.12,1,0.0002789,0.0002789,8504,0.00113609,"Letters crossed or barred by letters, numerals or a figurative element",,0.01,0.0059461379,
27.05.14,1,0.001483,0.001483,4444,0.00113609,Letters repeated by mirror effect or symmetrically in any position,,0.01,0.0031073186,
03.03.15,1,0.0003476,0.0003476,649,0.00113609,Heads of animals of Series III,,0.01,0.0004537916,
26.04.09,1,0.0005091,0.0005091,12400,0.00113609,"Several quadrilaterals juxtaposed, joined or intersecting",,0.01,0.0086702858,
03.03.17,1,0.0001941,0.0001941,497,0.00113609,"Animals of Series III rearing, bounding",,0.01,0.0003475106,
26.04.06,1,0.0002447,0.0002447,3452,0.00113609,"Quadrilateral figures with one or more convex or concave sides, quadrilateral with one side curved",,0.01,0.0024136957,
15.01.17,1,0.000489,0.000489,353,0.00113609,"Parts of machines for industry or agriculture, of industrial installations or of motors and engines (including robotic arms)",,0.01,0.0002468235,
15.01.13,1,0.0006763,0.0006763,1974,0.00113609,"Propellers, ventilators, blowers, turbines, burners ; all kind of propellers, including those for aircraft or ships",,0.01,0.0013802536,
05.03.11,1,0.0002304,0.0002304,3353,0.00113609,Other leaves,,0.01,0.0023444733,
27.99.20,1,0.000499,0.000499,4641,0.00113609,Letter “T”,,0.01,0.0032450642,
27.99.23,1,0.001483,0.001483,2427,0.00113609,Letter “W”,,0.01,0.0016969987,
26.15.15,1,0.0002082,0.0002082,259,0.00113609,Other polyhedrons,,0.01,0.0001810971,
26.04.98,1,0.0002447,0.0002447,10870,0.00113609,Quadrilaterals containing one or more rounded corners,,0.01,0.0076004844,
25.12.99,1,0.0002317725,0.0002317725,946,0.00113609,Rainbow colours surfaces or backgrounds,,0.01,0.0006614589,
11.03.25,1,0.0002073,0.0002073,154,0.00113609,Other plates and dishes,,0.01,0.0001076794,
26.04.19,1,0.001551,0.001551,4664,0.00113609,Quadrilaterals with inscriptions projecting beyond one or more of the sides thereof,,0.01,0.0032611462,
01.05.02,1,0.0003652,0.0003652,3213,0.00113609,Terrestrial globes with representation solely of meridians and parallels,,0.01,0.0022465829,
01.05.01,1,0.0005735,0.0005735,2852,0.00113609,Terrestrial globes,,0.01,0.0019941657,
24.17.01,1,0.0008452,0.0008452,2301,0.00113609,"Punctuation marks, brackets, quotation marks",,0.01,0.0016088974,
01.07.19,1,0.000437,0.000437,401,0.00113609,Several crescents or half-moons,,0.01,0.0002803859,
24.01.23,1,0.0002922,0.0002922,380,0.00113609,Several shields,,0.01,0.0002657023,
05.03.20,1,0.0002145,0.0002145,1393,0.00113609,"Other branches with leaves, with or without fruit",,0.01,0.0009740087,
24.13.14,1,0.0002333,0.0002333,1066,0.00113609,Crosses accompanied by an inscription,,0.01,0.0007453649,
